date,market,qty_total_kg,method,qty_kg,variety,origin,unit_kg,high,mid,low
20250703,大田,18050,相対,17928,巨峰,各地,0.35,864,864,648
20250703,大田,18050,第三者販売,100,巨峰,各地,0.35,864,－,－
20250703,大田,18050,相対,17928,巨峰,山梨,0.4,1080,950,864
20250703,板橋,700,相対,694,デラウェア,大阪,0.3,464,389,302
20250703,板橋,700,第三者販売,6,デラウェア,大阪,0.3,464,－,－
20250703,淀橋,1677,相対,1677,シャインマスカ,山梨,5,23760,－,－
20250703,淀橋,1677,相対,1677,デラウェア,各地,2,4320,－,－
20250703,淀橋,1677,相対,1677,デラウェア,大阪,0.3,486,－,－
20250703,淀橋,1677,相対,1677,巨峰,山梨,0.3,972,－,－
20250703,淀橋,1677,相対,1677,巨峰,福岡,0.3,810,－,－
20250703,葛西,1000,相対,1000,シャインマスカ,各地,5,－,16200,－
20250703,葛西,1000,相対,1000,デラウェア,大阪,0.3,432,410,378
20250703,葛西,1000,相対,1000,デラウェア,山形,2,－,3024,－
20250703,豊島,600,相対,600,デラウェア,大阪,0.3,464,410,346
20250703,豊洲,2680,相対,2680,アレキ,岡山,0.75,－,5400,－
20250703,豊洲,2680,相対,2680,シャインマスカ,各地,5,27000,－,22680
20250703,豊洲,2680,相対,2680,シャインマスカ,山梨,5,24840,－,23760
20250703,豊洲,2680,相対,2680,シャインマスカ,岡山,5,32400,27000,24840
20250703,豊洲,2680,相対,2680,デラウェア,各地,2,7020,4320,3240
20250703,豊洲,2680,相対,2680,デラウェア,大阪,0.3,464,432,378
20250703,豊洲,2680,相対,2680,巨峰,各地,0.35,918,－,864
20250703,豊洲,2680,相対,2680,巨峰,山梨,0.4,1404,－,1296
20250704,北足立,2600,相対,2600,シャインマスカ,山梨,5,23760,－,－
20250704,北足立,2600,相対,2600,デラウェア,大阪,0.3,432,－,－
20250704,北足立,2600,相対,2600,デラウェア,山形,2,3024,－,－
20250704,多摩NT,35,相対,35,シャインマスカ,山梨,5,2700,－,－
20250704,多摩NT,35,相対,35,デラウェア,各地,2,4320,－,－
20250704,多摩NT,35,相対,35,デラウェア,大阪,0.3,464,410,324
20250704,多摩NT,35,相対,35,巨峰,山梨,0.4,1296,1080,－
20250704,多摩NT,35,相対,35,巨峰,福岡,0.35,1026,886,756
20250704,大田,16299,相対,16216,アレキ,岡山,0.75,6480,5184,3780
20250704,大田,16299,相対,16216,シャインマスカ,各地,5,35640,27324,17280
20250704,大田,16299,相対,16216,シャインマスカ,山梨,5,23760,18792,14040
20250704,大田,16299,せり・入札,71,シャインマスカ,岡山,5,48600,－,－
20250704,大田,16299,相対,16216,シャインマスカ,岡山,5,46440,26352,16200
20250704,大田,16299,相対,16216,デラウェア,各地,2,4320,2808,2376
20250704,大田,16299,相対,16216,デラウェア,大阪,0.3,486,400,302
20250704,大田,16299,相対,16216,デラウェア,山形,2,3240,2916,2160
20250704,大田,16299,相対,16216,巨峰,各地,0.35,864,－,－
20250704,大田,16299,相対,16216,巨峰,山梨,0.4,1080,907,864
20250704,板橋,700,相対,682,デラウェア,大阪,0.3,464,400,302
20250704,板橋,700,第三者販売,18,デラウェア,大阪,0.3,464,454,－
20250704,淀橋,1427,相対,1427,シャインマスカ,各地,5,32400,－,27000
20250704,淀橋,1427,相対,1427,シャインマスカ,山梨,5,23760,－,－
20250704,淀橋,1427,相対,1427,デラウェア,各地,2,4320,－,－
20250704,淀橋,1427,相対,1427,デラウェア,大阪,0.3,486,－,－
20250704,淀橋,1427,相対,1427,巨峰,山梨,0.3,972,－,－
20250704,葛西,900,相対,900,シャインマスカ,山梨,5,－,16200,－
20250704,葛西,900,相対,900,デラウェア,大阪,0.3,432,410,378
20250704,葛西,900,相対,900,デラウェア,山形,2,－,3024,－
20250704,豊島,500,相対,500,デラウェア,大阪,0.3,464,410,346
20250704,豊洲,2818,相対,2818,アレキ,岡山,0.75,－,4320,－
20250704,豊洲,2818,相対,2818,シャインマスカ,各地,5,27000,－,24840
20250704,豊洲,2818,相対,2818,シャインマスカ,山梨,5,25920,23760,18360
20250704,豊洲,2818,相対,2818,シャインマスカ,岡山,5,32400,24840,21600
20250704,豊洲,2818,相対,2818,デラウェア,各地,2,－,4320,－
20250704,豊洲,2818,相対,2818,デラウェア,大阪,0.3,464,432,378
20250704,豊洲,2818,相対,2818,巨峰,各地,0.35,－,864,－
20250704,豊洲,2818,相対,2818,巨峰,山梨,0.4,1404,－,1296
20250705,北足立,3100,相対,3100,シャインマスカ,山梨,5,－,23760,－
20250705,北足立,3100,相対,3100,デラウェア,大阪,0.3,432,－,－
20250705,北足立,3100,相対,3100,デラウェア,山形,2,3240,－,－
20250705,多摩NT,134,相対,134,シャインマスカ,山梨,5,2700,－,－
20250705,多摩NT,134,相対,134,デラウェア,各地,2,4320,－,－
20250705,多摩NT,134,相対,134,デラウェア,大阪,0.3,464,410,324
20250705,多摩NT,134,相対,134,巨峰,山梨,0.4,1296,1080,－
20250705,多摩NT,134,相対,134,巨峰,福岡,0.35,1026,886,756
20250705,大田,17709,相対,17677,アレキ,岡山,0.75,5400,4860,3780
20250705,大田,17709,相対,17677,シャインマスカ,各地,5,32400,26676,17280
20250705,大田,17709,相対,17677,シャインマスカ,山梨,5,23760,20196,16200
20250705,大田,17709,相対,17677,シャインマスカ,岡山,5,46440,25488,12960
20250705,大田,17709,相対,17677,デラウェア,各地,2,7020,2916,2376
20250705,大田,17709,相対,17677,デラウェア,大阪,0.3,454,400,302
20250705,大田,17709,相対,17677,デラウェア,山形,2,3240,2808,1944
20250705,大田,17709,相対,17677,巨峰,各地,0.35,918,886,864
20250705,大田,17709,相対,17677,巨峰,山梨,0.4,1080,－,－
20250705,板橋,1100,相対,1088,シャインマスカ,各地,5,－,19440,－
20250705,板橋,1100,相対,1088,デラウェア,大阪,0.3,464,400,302
20250705,板橋,1100,第三者販売,12,デラウェア,大阪,0.3,464,432,－
20250705,淀橋,1661,相対,1661,シャインマスカ,各地,5,32400,－,27000
20250705,淀橋,1661,相対,1661,シャインマスカ,山梨,5,21600,－,－
20250705,淀橋,1661,相対,1661,デラウェア,各地,2,4320,－,－
20250705,淀橋,1661,相対,1661,デラウェア,大阪,0.3,486,－,－
20250705,淀橋,1661,相対,1661,巨峰,山梨,0.3,972,－,－
20250705,葛西,400,相対,400,シャインマスカ,各地,5,－,16200,－
20250705,葛西,400,相対,400,デラウェア,大阪,0.3,432,410,378
20250705,葛西,400,相対,400,デラウェア,山形,2,3240,3024,2700
20250705,豊島,600,相対,600,シャインマスカ,山梨,3,12960,－,8640
20250705,豊島,600,相対,600,デラウェア,大阪,0.3,486,432,346
20250705,豊島,600,相対,600,巨峰,山梨,0.25,810,－,－
20250705,豊洲,2948,相対,2943,アレキ,岡山,0.75,－,3780,－
20250705,豊洲,2948,相対,2943,シャインマスカ,各地,5,27000,－,22680
20250705,豊洲,2948,相対,2943,シャインマスカ,山梨,5,24840,－,23760
20250705,豊洲,2948,相対,2943,シャインマスカ,岡山,5,30240,24840,19440
20250705,豊洲,2948,第三者販売,5,シャインマスカ,岡山,5,－,41040,－
20250705,豊洲,2948,相対,2943,デラウェア,各地,2,－,4320,－
20250705,豊洲,2948,相対,2943,デラウェア,大阪,0.3,464,－,432
20250705,豊洲,2948,相対,2943,巨峰,各地,0.35,－,864,－
20250705,豊洲,2948,相対,2943,巨峰,山梨,0.4,1512,－,1404
20250707,北足立,3600,相対,3600,シャインマスカ,山梨,5,－,21600,－
20250707,北足立,3600,相対,3600,デラウェア,大阪,0.3,432,－,－
20250707,北足立,3600,相対,3600,デラウェア,山形,2,3240,2916,2700
20250707,多摩NT,353,相対,353,デラウェア,各地,2,4320,3780,－
20250707,多摩NT,353,相対,353,デラウェア,大阪,0.3,432,378,324
20250707,多摩NT,353,相対,353,デラウェア,山形,2,3240,3024,2700
20250707,多摩NT,353,相対,353,巨峰,山梨,0.4,1080,972,－
20250707,多摩NT,353,相対,353,巨峰,福岡,0.35,810,756,648
20250707,大田,20281,相対,20212,アレキ,岡山,0.75,5940,4968,3780
20250707,大田,20281,相対,20212,シャインマスカ,各地,5,32400,23976,16200
20250707,大田,20281,相対,20212,シャインマスカ,山梨,5,23760,18684,14040
20250707,大田,20281,相対,20212,シャインマスカ,岡山,5,46440,23976,16200
20250707,大田,20281,相対,20212,デラウェア,各地,2,3780,2592,2160
20250707,大田,20281,相対,20212,デラウェア,大阪,0.3,454,389,292
20250707,大田,20281,相対,20212,デラウェア,山形,2,3024,2700,1944
20250707,大田,20281,相対,20212,巨峰,各地,0.35,918,875,864
20250707,大田,20281,相対,20212,巨峰,山梨,0.4,1080,907,756
20250707,板橋,1200,相対,1182,シャインマスカ,山梨,3,－,8640,－
20250707,板橋,1200,相対,1182,デラウェア,大阪,0.3,464,389,302
20250707,板橋,1200,第三者販売,18,デラウェア,大阪,0.3,464,－,－
20250707,淀橋,1950,相対,1950,シャインマスカ,各地,5,32400,－,27000
20250707,淀橋,1950,相対,1950,シャインマスカ,山梨,5,21600,－,－
20250707,淀橋,1950,相対,1950,デラウェア,各地,2,3780,－,－
20250707,淀橋,1950,相対,1950,デラウェア,大阪,0.3,486,－,－
20250707,淀橋,1950,相対,1950,巨峰,山梨,0.3,972,－,－
20250707,淀橋,1950,相対,1950,巨峰,福岡,0.3,778,－,－
20250707,葛西,1000,相対,1000,シャインマスカ,各地,5,－,16200,－
20250707,葛西,1000,相対,1000,デラウェア,大阪,0.3,432,410,378
20250707,葛西,1000,相対,1000,デラウェア,山形,2,－,3024,－
20250707,豊島,600,相対,600,シャインマスカ,山梨,3,15120,12960,8640
20250707,豊島,600,相対,600,デラウェア,大阪,0.3,486,432,346
20250707,豊島,600,相対,600,巨峰,山梨,0.25,810,－,－
20250707,豊洲,3401,相対,3386,アレキ,岡山,0.75,4860,－,3240
20250707,豊洲,3401,相対,3386,シャインマスカ,各地,5,27000,－,24840
20250707,豊洲,3401,相対,3386,シャインマスカ,山梨,5,23760,－,21600
20250707,豊洲,3401,相対,3386,シャインマスカ,岡山,5,30240,23760,18360
20250707,豊洲,3401,第三者販売,15,シャインマスカ,岡山,5,－,8640,－
20250707,豊洲,3401,相対,3386,デラウェア,各地,2,－,3780,－
20250707,豊洲,3401,相対,3386,デラウェア,大阪,0.3,464,－,378
20250707,豊洲,3401,相対,3386,巨峰,山梨,0.4,1512,－,1296
20250708,世田谷,300,相対,300,デラウェア,大阪,0.3,454,－,－
20250708,北足立,4000,相対,4000,シャインマスカ,山梨,5,－,21600,－
20250708,北足立,4000,相対,4000,デラウェア,大阪,0.3,432,－,－
20250708,北足立,4000,相対,4000,デラウェア,山形,2,3240,2916,2700
20250708,多摩NT,238,相対,238,シャインマスカ,各地,5,23760,－,－
20250708,多摩NT,238,相対,238,シャインマスカ,山梨,5,23760,21600,－
20250708,多摩NT,238,相対,238,デラウェア,各地,2,4320,3780,－
20250708,多摩NT,238,相対,238,デラウェア,大阪,0.3,432,378,324
20250708,多摩NT,238,相対,238,デラウェア,山形,2,3240,3024,2700
20250708,多摩NT,238,相対,238,巨峰,山梨,0.4,1080,972,－
20250708,多摩NT,238,相対,238,巨峰,福岡,0.35,810,756,648
20250708,大田,20052,相対,19859,アレキ,岡山,0.75,5400,4752,4320
20250708,大田,20052,相対,19859,シャインマスカ,各地,5,32400,24408,17280
20250708,大田,20052,第三者販売,18,シャインマスカ,各地,5,27000,－,－
20250708,大田,20052,相対,19859,シャインマスカ,山梨,5,23760,19008,10800
20250708,大田,20052,相対,19859,シャインマスカ,岡山,5,43200,23868,14040
20250708,大田,20052,相対,19859,デラウェア,各地,2,5940,2808,2160
20250708,大田,20052,相対,19859,デラウェア,大阪,0.3,518,389,292
20250708,大田,20052,相対,19859,デラウェア,山形,2,3024,2592,1944
20250708,大田,20052,相対,19859,巨峰,各地,0.35,918,918,－
20250708,大田,20052,相対,19859,巨峰,山梨,0.4,1080,961,864
20250708,板橋,1100,相対,1100,シャインマスカ,山梨,3,－,9936,－
20250708,板橋,1100,相対,1100,デラウェア,大阪,0.3,464,400,302
20250708,板橋,1100,相対,1100,デラウェア,山形,2,－,2160,－
20250708,淀橋,1847,相対,1847,シャインマスカ,各地,5,30240,－,23760
20250708,淀橋,1847,相対,1847,シャインマスカ,山梨,5,21600,－,－
20250708,淀橋,1847,相対,1847,デラウェア,各地,2,3780,－,－
20250708,淀橋,1847,相対,1847,デラウェア,大阪,0.3,486,－,－
20250708,淀橋,1847,相対,1847,デラウェア,山形,2,3240,3024,－
20250708,淀橋,1847,相対,1847,巨峰,山梨,0.3,972,－,－
20250708,葛西,1200,相対,1200,シャインマスカ,各地,5,－,16200,－
20250708,葛西,1200,相対,1200,デラウェア,大阪,0.3,432,410,378
20250708,葛西,1200,相対,1200,デラウェア,山形,2,－,3024,－
20250708,豊島,600,相対,600,シャインマスカ,山梨,3,12960,－,－
20250708,豊島,600,相対,600,デラウェア,大阪,0.3,486,432,346
20250708,豊島,600,相対,600,巨峰,山梨,0.25,810,－,－
20250708,豊洲,3364,相対,3364,アレキ,岡山,0.75,－,4860,－
20250708,豊洲,3364,相対,3364,シャインマスカ,各地,5,27000,－,24840
20250708,豊洲,3364,相対,3364,シャインマスカ,山梨,5,24840,23760,21600
20250708,豊洲,3364,相対,3364,シャインマスカ,岡山,5,30240,23760,21600
20250708,豊洲,3364,相対,3364,デラウェア,各地,2,－,3780,－
20250708,豊洲,3364,相対,3364,デラウェア,大阪,0.3,464,－,378
20250708,豊洲,3364,相対,3364,デラウェア,山形,2,2700,－,2484
20250708,豊洲,3364,相対,3364,巨峰,各地,0.35,－,918,－
20250708,豊洲,3364,相対,3364,巨峰,山梨,0.4,1296,－,1188
20250710,世田谷,300,相対,300,シャインマスカ,各地,5,2160,－,－
20250710,世田谷,300,相対,300,デラウェア,大阪,0.3,464,－,－
20250710,北足立,5000,相対,5000,シャインマスカ,山梨,5,－,21600,－
20250710,北足立,5000,相対,5000,デラウェア,大阪,0.3,432,－,－
20250710,北足立,5000,相対,5000,デラウェア,山形,2,3240,2916,2700
20250710,多摩NT,398,相対,398,シャインマスカ,各地,5,23760,－,－
20250710,多摩NT,398,相対,398,シャインマスカ,山梨,5,23760,21600,－
20250710,多摩NT,398,相対,398,デラウェア,各地,2,4320,3780,－
20250710,多摩NT,398,相対,398,デラウェア,大阪,0.3,432,378,324
20250710,多摩NT,398,相対,398,デラウェア,山形,2,3240,3024,2700
20250710,大田,22798,相対,22699,アレキ,岡山,0.75,4860,3888,3240
20250710,大田,22798,相対,22699,シャインマスカ,各地,5,30240,23328,16200
20250710,大田,22798,第三者販売,87,シャインマスカ,各地,5,24840,－,－
20250710,大田,22798,相対,22699,シャインマスカ,山梨,5,21600,17064,14040
20250710,大田,22798,相対,22699,シャインマスカ,岡山,5,37800,18144,14040
20250710,大田,22798,第三者販売,87,シャインマスカ,岡山,5,24840,20520,19440
20250710,大田,22798,相対,22699,デラウェア,各地,2,5940,2808,2160
20250710,大田,22798,相対,22699,デラウェア,大阪,0.3,454,367,270
20250710,大田,22798,相対,22699,デラウェア,山形,2,3024,2592,1944
20250710,大田,22798,相対,22699,巨峰,各地,0.35,972,896,864
20250710,大田,22798,相対,22699,巨峰,山梨,0.4,1080,1080,－
20250710,板橋,700,相対,682,デラウェア,大阪,0.3,464,394,302
20250710,板橋,700,第三者販売,18,デラウェア,大阪,0.3,464,－,－
20250710,淀橋,2786,相対,2786,シャインマスカ,各地,5,27000,－,23760
20250710,淀橋,2786,相対,2786,シャインマスカ,山梨,5,21600,－,－
20250710,淀橋,2786,相対,2786,デラウェア,各地,2,3780,－,－
20250710,淀橋,2786,相対,2786,デラウェア,大阪,0.3,486,－,－
20250710,淀橋,2786,相対,2786,デラウェア,山形,2,3240,3024,－
20250710,淀橋,2786,相対,2786,巨峰,山梨,0.3,972,－,－
20250710,葛西,900,相対,900,シャインマスカ,各地,5,－,16200,－
20250710,葛西,900,相対,900,デラウェア,大阪,0.3,432,418,378
20250710,葛西,900,相対,900,デラウェア,山形,2,－,2700,－
20250710,豊島,600,相対,600,シャインマスカ,山梨,3,21600,19440,18360
20250710,豊島,600,相対,600,デラウェア,大阪,0.3,464,410,346
20250710,豊島,600,相対,600,巨峰,山梨,0.25,810,－,－
20250710,豊洲,3841,相対,3816,アレキ,岡山,0.75,4860,－,3780
20250710,豊洲,3841,相対,3816,シャインマスカ,各地,5,22680,－,20520
20250710,豊洲,3841,相対,3816,シャインマスカ,山梨,5,23760,－,21600
20250710,豊洲,3841,相対,3816,シャインマスカ,岡山,5,23760,21600,19440
20250710,豊洲,3841,第三者販売,25,シャインマスカ,岡山,5,30240,－,28080
